COLUMN,0
DES,A,STK,SMART/AMEX,,,,,
DES,AAL,STK,SMART/AMEX,,,,,
DES,AAPL,STK,SMART/AMEX,,,,,
DES,ABG,STK,SMART/AMEX,,,,,
DES,ABT,STK,SMART/AMEX,,,,,
DES,ACCO,STK,SMART/AMEX,,,,,
DES,ACHC,STK,SMART/AMEX,,,,,
DES,ACM,STK,SMART/AMEX,,,,,
DES,ADBE,STK,SMART/AMEX,,,,,
DES,ADI,STK,SMART/AMEX,,,,,
DES,ADM,STK,SMART/AMEX,,,,,
DES,ADP,STK,SMART/AMEX,,,,,
DES,ADSK,STK,SMART/AMEX,,,,,
DES,AEE,STK,SMART/AMEX,,,,,
DES,AEM,STK,SMART/AMEX,,,,,
DES,AEO,STK,SMART/AMEX,,,,,
DES,AES,STK,SMART/AMEX,,,,,
DES,AFG,STK,SMART/AMEX,,,,,
DES,AFL,STK,SMART/AMEX,,,,,
DES,AG,STK,SMART/AMEX,,,,,
DES,AGCO,STK,SMART/AMEX,,,,,
DES,AGO,STK,SMART/AMEX,,,,,
DES,AIR,STK,SMART/AMEX,,,,,
DES,AIT,STK,SMART/AMEX,,,,,
DES,AIV,STK,SMART/AMEX,,,,,
DES,AJG,STK,SMART/AMEX,,,,,
DES,ALB,STK,SMART/AMEX,,,,,
DES,ALGN,STK,SMART/AMEX,,,,,
DES,ALK,STK,SMART/AMEX,,,,,
DES,ALXN,STK,SMART/AMEX,,,,,
DES,AMAT,STK,SMART/AMEX,,,,,
DES,AMGN,STK,SMART/AMEX,,,,,
DES,AMJ,STK,SMART/AMEX,,,,,
DES,AMT,STK,SMART/AMEX,,,,,
DES,ANF,STK,SMART/AMEX,,,,,
DES,ANSS,STK,SMART/AMEX,,,,,
DES,AON,STK,SMART/AMEX,,,,,
DES,AOS,STK,SMART/AMEX,,,,,
DES,APA,STK,SMART/AMEX,,,,,
DES,ARE,STK,SMART/AMEX,,,,,
DES,ASGN,STK,SMART/AMEX,,,,,
DES,ASML,STK,SMART/AMEX,,,,,
DES,ATI,STK,SMART/AMEX,,,,,
DES,ATO,STK,SMART/AMEX,,,,,
DES,ATR,STK,SMART/AMEX,,,,,
DES,ATVI,STK,SMART/AMEX,,,,,
DES,AVB,STK,SMART/AMEX,,,,,
DES,AVY,STK,SMART/AMEX,,,,,
DES,AWK,STK,SMART/AMEX,,,,,
DES,AXS,STK,SMART/AMEX,,,,,
DES,AYI,STK,SMART/AMEX,,,,,
DES,AZN,STK,SMART/AMEX,,,,,
DES,BA,STK,SMART/AMEX,,,,,
DES,BAP,STK,SMART/AMEX,,,,,
DES,BAX,STK,SMART/AMEX,,,,,
DES,BBBY,STK,SMART/AMEX,,,,,
DES,BBY,STK,SMART/AMEX,,,,,
DES,BDN,STK,SMART/AMEX,,,,,
DES,BDX,STK,SMART/AMEX,,,,,
DES,BECN,STK,SMART/AMEX,,,,,
DES,BHE,STK,SMART/AMEX,,,,,
DES,BHP,STK,SMART/AMEX,,,,,
DES,BIDU,STK,SMART/AMEX,,,,,
DES,BIG,STK,SMART/AMEX,,,,,
DES,BKNG,STK,SMART/AMEX,,,,,
DES,BLL,STK,SMART/AMEX,,,,,
DES,BMO,STK,SMART/AMEX,,,,,
DES,BMY,STK,SMART/AMEX,,,,,
DES,BOX,STK,SMART/AMEX,,,,,
DES,BPFH,STK,SMART/AMEX,,,,,
DES,BRO,STK,SMART/AMEX,,,,,
DES,BURL,STK,SMART/AMEX,,,,,
DES,BX,STK,SMART/AMEX,,,,,
DES,BXP,STK,SMART/AMEX,,,,,
DES,BXS,STK,SMART/AMEX,,,,,
DES,C,STK,SMART/AMEX,,,,,
DES,CAG,STK,SMART/AMEX,,,,,
DES,CAKE,STK,SMART/AMEX,,,,,
DES,CASY,STK,SMART/AMEX,,,,,
DES,CAT,STK,SMART/AMEX,,,,,
DES,CB,STK,SMART/AMEX,,,,,
DES,CCJ,STK,SMART/AMEX,,,,,
DES,CCK,STK,SMART/AMEX,,,,,
DES,CCL,STK,SMART/AMEX,,,,,
DES,CDNS,STK,SMART/AMEX,,,,,
DES,CDW,STK,SMART/AMEX,,,,,
DES,CENX,STK,SMART/AMEX,,,,,
DES,CERN,STK,SMART/AMEX,,,,,
DES,CHD,STK,SMART/AMEX,,,,,
DES,CHDN,STK,SMART/AMEX,,,,,
DES,CHKP,STK,SMART/AMEX,,,,,
DES,CHS,STK,SMART/AMEX,,,,,
DES,CHTR,STK,SMART/AMEX,,,,,
DES,CIB,STK,SMART/AMEX,,,,,
DES,CINF,STK,SMART/AMEX,,,,,
DES,CL,STK,SMART/AMEX,,,,,
DES,CLB,STK,SMART/AMEX,,,,,
DES,CLH,STK,SMART/AMEX,,,,,
DES,CLR,STK,SMART/AMEX,,,,,
DES,CMA,STK,SMART/AMEX,,,,,
DES,CME,STK,SMART/AMEX,,,,,
DES,CMG,STK,SMART/AMEX,,,,,
DES,CMS,STK,SMART/AMEX,,,,,
DES,CNC,STK,SMART/AMEX,,,,,
DES,CNK,STK,SMART/AMEX,,,,,
DES,CNP,STK,SMART/AMEX,,,,,
DES,CNX,STK,SMART/AMEX,,,,,
DES,COLB,STK,SMART/AMEX,,,,,
DES,COO,STK,SMART/AMEX,,,,,
DES,COST,STK,SMART/AMEX,,,,,
