COLUMN,0
DES,A,STK,SMART/AMEX,,,,,
DES,AA,STK,SMART/AMEX,,,,,
DES,AAL,STK,SMART/AMEX,,,,,
DES,AAN,STK,SMART/AMEX,,,,,
DES,AAOI,STK,SMART/AMEX,,,,,
DES,AAON,STK,SMART/AMEX,,,,,
DES,AAP,STK,SMART/AMEX,,,,,
DES,AAPL,STK,SMART/AMEX,,,,,
DES,AAT,STK,SMART/AMEX,,,,,
DES,AAWW,STK,SMART/AMEX,,,,,
DES,AAXN,STK,SMART/AMEX,,,,,
DES,ABBV,STK,SMART/AMEX,,,,,
DES,ABC,STK,SMART/AMEX,,,,,
DES,ABCB,STK,SMART/AMEX,,,,,
DES,ABEO,STK,SMART/AMEX,,,,,
DES,ABG,STK,SMART/AMEX,,,,,
DES,ABM,STK,SMART/AMEX,,,,,
DES,ABMD,STK,SMART/AMEX,,,,,
DES,ABR,STK,SMART/AMEX,,,,,
DES,ABT,STK,SMART/AMEX,,,,,
DES,ABTX,STK,SMART/AMEX,,,,,
DES,AC,STK,SMART/AMEX,,,,,
DES,ACA,STK,SMART/AMEX,,,,,
DES,ACAD,STK,SMART/AMEX,,,,,
DES,ACBI,STK,SMART/AMEX,,,,,
DES,ACC,STK,SMART/AMEX,,,,,
DES,ACCO,STK,SMART/AMEX,,,,,
DES,ACEL,STK,SMART/AMEX,,,,,
DES,ACGL,STK,SMART/AMEX,,,,,
DES,ACHC,STK,SMART/AMEX,,,,,
DES,ACIA,STK,SMART/AMEX,,,,,
DES,ACIW,STK,SMART/AMEX,,,,,
DES,ACLS,STK,SMART/AMEX,,,,,
DES,ACM,STK,SMART/AMEX,,,,,
DES,ACN,STK,SMART/AMEX,,,,,
DES,ACNB,STK,SMART/AMEX,,,,,
DES,ACRE,STK,SMART/AMEX,,,,,
DES,ACRX,STK,SMART/AMEX,,,,,
DES,ACTG,STK,SMART/AMEX,,,,,
DES,ADBE,STK,SMART/AMEX,,,,,
DES,ADC,STK,SMART/AMEX,,,,,
DES,ADES,STK,SMART/AMEX,,,,,
DES,ADI,STK,SMART/AMEX,,,,,
DES,ADM,STK,SMART/AMEX,,,,,
DES,ADMA,STK,SMART/AMEX,,,,,
DES,ADNT,STK,SMART/AMEX,,,,,
DES,ADP,STK,SMART/AMEX,,,,,
DES,ADPT,STK,SMART/AMEX,,,,,
DES,ADRO,STK,SMART/AMEX,,,,,
DES,ADS,STK,SMART/AMEX,,,,,
DES,ADSK,STK,SMART/AMEX,,,,,
DES,ADSW,STK,SMART/AMEX,,,,,
DES,ADT,STK,SMART/AMEX,,,,,
DES,ADTN,STK,SMART/AMEX,,,,,
DES,ADUS,STK,SMART/AMEX,,,,,
DES,ADVM,STK,SMART/AMEX,,,,,
DES,AE,STK,SMART/AMEX,,,,,
DES,AEE,STK,SMART/AMEX,,,,,
DES,AEGN,STK,SMART/AMEX,,,,,
DES,AEIS,STK,SMART/AMEX,,,,,
DES,AEL,STK,SMART/AMEX,,,,,
DES,AEO,STK,SMART/AMEX,,,,,
DES,AEP,STK,SMART/AMEX,,,,,
DES,AERI,STK,SMART/AMEX,,,,,
DES,AES,STK,SMART/AMEX,,,,,
DES,AFG,STK,SMART/AMEX,,,,,
DES,AFIN,STK,SMART/AMEX,,,,,
DES,AFL,STK,SMART/AMEX,,,,,
DES,AFMD,STK,SMART/AMEX,,,,,
DES,AGCO,STK,SMART/AMEX,,,,,
DES,AGEN,STK,SMART/AMEX,,,,,
DES,AGFS,STK,SMART/AMEX,,,,,
DES,AGIO,STK,SMART/AMEX,,,,,
DES,AGLE,STK,SMART/AMEX,,,,,
