COLUMN,0
DES,A,STK,SMART/AMEX,,,,,
DES,AAL,STK,SMART/AMEX,,,,,
DES,AAME,STK,SMART/AMEX,,,,,
DES,AAOI,STK,SMART/AMEX,,,,,
DES,AAON,STK,SMART/AMEX,,,,,
DES,AAPL,STK,SMART/AMEX,,,,,
DES,AAWW,STK,SMART/AMEX,,,,,
DES,AAXN,STK,SMART/AMEX,,,,,
DES,ABCB,STK,SMART/AMEX,,,,,
DES,ABEO,STK,SMART/AMEX,,,,,

DES,ABIO,STK,SMART/AMEX,,,,,
DES,ABMD,STK,SMART/AMEX,,,,,
DES,ABTX,STK,SMART/AMEX,,,,,
DES,ABUS,STK,SMART/AMEX,,,,,
DES,ACAD,STK,SMART/AMEX,,,,,
DES,ACAM,STK,SMART/AMEX,,,,,
DES,ACBI,STK,SMART/AMEX,,,,,
DES,ACER,STK,SMART/AMEX,,,,,
DES,ACGL,STK,SMART/AMEX,,,,,
DES,ACHC,STK,SMART/AMEX,,,,,

DES,ACHV,STK,SMART/AMEX,,,,,
DES,ACIA,STK,SMART/AMEX,,,,,
DES,ACIU,STK,SMART/AMEX,,,,,
DES,ACIW,STK,SMART/AMEX,,,,,
DES,ACLS,STK,SMART/AMEX,,,,,
DES,ACMR,STK,SMART/AMEX,,,,,
DES,ACNB,STK,SMART/AMEX,,,,,
DES,ACOR,STK,SMART/AMEX,,,,,
DES,ACRS,STK,SMART/AMEX,,,,,
DES,ACRX,STK,SMART/AMEX,,,,,
DES,ACST,STK,SMART/AMEX,,,,,
DES,ACTG,STK,SMART/AMEX,,,,,

DES,ADAP,STK,SMART/AMEX,,,,,
DES,ADBE,STK,SMART/AMEX,,,,,
DES,ADES,STK,SMART/AMEX,,,,,
DES,ADI,STK,SMART/AMEX,,,,,
DES,ADIL,STK,SMART/AMEX,,,,,
DES,ADMA,STK,SMART/AMEX,,,,,
DES,ADMP,STK,SMART/AMEX,,,,,
DES,ADMS,STK,SMART/AMEX,,,,,
DES,ADP,STK,SMART/AMEX,,,,,
DES,ADPT,STK,SMART/AMEX,,,,,
DES,ADRO,STK,SMART/AMEX,,,,,
DES,ADSK,STK,SMART/AMEX,,,,,
DES,ADTN,STK,SMART/AMEX,,,,,
DES,ADUS,STK,SMART/AMEX,,,,,
DES,ADVM,STK,SMART/AMEX,,,,,
DES,ADXS,STK,SMART/AMEX,,,,,
DES,AEGN,STK,SMART/AMEX,,,,,
DES,AEHR,STK,SMART/AMEX,,,,,
DES,AEIS,STK,SMART/AMEX,,,,,
DES,AEMD,STK,SMART/AMEX,,,,,
DES,AERI,STK,SMART/AMEX,,,,,

DES,AEY,STK,SMART/AMEX,,,,,
DES,AEYE,STK,SMART/AMEX,,,,,
DES,AEZS,STK,SMART/AMEX,,,,,
DES,AFH,STK,SMART/AMEX,,,,,
DES,AFIN,STK,SMART/AMEX,,,,,
DES,AFMD,STK,SMART/AMEX,,,,,
DES,AFYA,STK,SMART/AMEX,,,,,
DES,AGEN,STK,SMART/AMEX,,,,,
DES,AGFS,STK,SMART/AMEX,,,,,
DES,AGIO,STK,SMART/AMEX,,,,,
DES,AGLE,STK,SMART/AMEX,,,,,
DES,AGMH,STK,SMART/AMEX,,,,,
DES,AGNC,STK,SMART/AMEX,,,,,
DES,AGRX,STK,SMART/AMEX,,,,,
DES,AGTC,STK,SMART/AMEX,,,,,
DES,AGYS,STK,SMART/AMEX,,,,,
DES,AHPI,STK,SMART/AMEX,,,,,
DES,AIHS,STK,SMART/AMEX,,,,,
DES,AIMC,STK,SMART/AMEX,,,,,
DES,AIMT,STK,SMART/AMEX,,,,,
DES,AIRG,STK,SMART/AMEX,,,,,
DES,AIRT,STK,SMART/AMEX,,,,,
DES,AKAM,STK,SMART/AMEX,,,,,
DES,AKBA,STK,SMART/AMEX,,,,,
DES,AKCA,STK,SMART/AMEX,,,,,
DES,AKER,STK,SMART/AMEX,,,,,
DES,AKRO,STK,SMART/AMEX,,,,,

DES,AKTS,STK,SMART/AMEX,,,,,
DES,AKTX,STK,SMART/AMEX,,,,,
DES,ALAC,STK,SMART/AMEX,,,,,
DES,ALBO,STK,SMART/AMEX,,,,,
DES,ALCO,STK,SMART/AMEX,,,,,

DES,ALDX,STK,SMART/AMEX,,,,,
DES,ALEC,STK,SMART/AMEX,,,,,
DES,ALGN,STK,SMART/AMEX,,,,,

DES,ALGT,STK,SMART/AMEX,,,,,
DES,ALIM,STK,SMART/AMEX,,,,,
DES,ALJJ,STK,SMART/AMEX,,,,,
DES,ALKS,STK,SMART/AMEX,,,,,
DES,ALLK,STK,SMART/AMEX,,,,,
DES,ALLO,STK,SMART/AMEX,,,,,
DES,ALLT,STK,SMART/AMEX,,,,,
DES,ALNA,STK,SMART/AMEX,,,,,
DES,ALNY,STK,SMART/AMEX,,,,,
DES,ALOT,STK,SMART/AMEX,,,,,
DES,ALPN,STK,SMART/AMEX,,,,,
DES,ALRM,STK,SMART/AMEX,,,,,
DES,ALRN,STK,SMART/AMEX,,,,,
DES,ALSK,STK,SMART/AMEX,,,,,
DES,ALT,STK,SMART/AMEX,,,,,
DES,ALTM,STK,SMART/AMEX,,,,,
DES,ALTR,STK,SMART/AMEX,,,,,
DES,ALXN,STK,SMART/AMEX,,,,,
DES,ALYA,STK,SMART/AMEX,,,,,
