COLUMN,0
DES,A,STK,SMART/AMEX,,,,,
DES,AAL,STK,SMART/AMEX,,,,,
DES,AAP,STK,SMART/AMEX,,,,,
DES,AAPL,STK,SMART/AMEX,,,,,
DES,ABBV,STK,SMART/AMEX,,,,,
DES,ABC,STK,SMART/AMEX,,,,,
DES,ABMD,STK,SMART/AMEX,,,,,
DES,ABT,STK,SMART/AMEX,,,,,
DES,ACN,STK,SMART/AMEX,,,,,
DES,ADBE,STK,SMART/AMEX,,,,,
DES,ADI,STK,SMART/AMEX,,,,,
DES,ADM,STK,SMART/AMEX,,,,,
DES,ADP,STK,SMART/AMEX,,,,,
DES,ADS,STK,SMART/AMEX,,,,,
DES,ADSK,STK,SMART/AMEX,,,,,
DES,AEE,STK,SMART/AMEX,,,,,
DES,AEP,STK,SMART/AMEX,,,,,
DES,AES,STK,SMART/AMEX,,,,,
DES,AFL,STK,SMART/AMEX,,,,,
DES,AIG,STK,SMART/AMEX,,,,,
DES,AIV,STK,SMART/AMEX,,,,,
DES,AIZ,STK,SMART/AMEX,,,,,
DES,AJG,STK,SMART/AMEX,,,,,
DES,AKAM,STK,SMART/AMEX,,,,,
DES,ALB,STK,SMART/AMEX,,,,,
DES,ALGN,STK,SMART/AMEX,,,,,
DES,ALK,STK,SMART/AMEX,,,,,
DES,ALL,STK,SMART/AMEX,,,,,
DES,ALLE,STK,SMART/AMEX,,,,,
DES,ALXN,STK,SMART/AMEX,,,,,
DES,AMAT,STK,SMART/AMEX,,,,,
DES,AMCR,STK,SMART/AMEX,,,,,
DES,AMD,STK,SMART/AMEX,,,,,
DES,AME,STK,SMART/AMEX,,,,,
DES,AMGN,STK,SMART/AMEX,,,,,
DES,AMP,STK,SMART/AMEX,,,,,
DES,AMT,STK,SMART/AMEX,,,,,
DES,AMZN,STK,SMART/AMEX,,,,,
DES,ANET,STK,SMART/AMEX,,,,,
DES,ANSS,STK,SMART/AMEX,,,,,
DES,ANTM,STK,SMART/AMEX,,,,,
DES,AON,STK,SMART/AMEX,,,,,
DES,AOS,STK,SMART/AMEX,,,,,
DES,APA,STK,SMART/AMEX,,,,,
DES,APD,STK,SMART/AMEX,,,,,
DES,APH,STK,SMART/AMEX,,,,,
DES,APTV,STK,SMART/AMEX,,,,,
DES,ARE,STK,SMART/AMEX,,,,,
DES,ARNC,STK,SMART/AMEX,,,,,
DES,ATO,STK,SMART/AMEX,,,,,
DES,ATVI,STK,SMART/AMEX,,,,,
DES,AVB,STK,SMART/AMEX,,,,,
DES,AVGO,STK,SMART/AMEX,,,,,
DES,AVY,STK,SMART/AMEX,,,,,
DES,AWK,STK,SMART/AMEX,,,,,
DES,AXP,STK,SMART/AMEX,,,,,
DES,AZO,STK,SMART/AMEX,,,,,
DES,BA,STK,SMART/AMEX,,,,,
DES,BAC,STK,SMART/AMEX,,,,,
DES,BAX,STK,SMART/AMEX,,,,,
DES,BBY,STK,SMART/AMEX,,,,,
DES,BDX,STK,SMART/AMEX,,,,,
DES,BEN,STK,SMART/AMEX,,,,,
DES,BF B,STK,SMART/AMEX,,,,,
DES,BIIB,STK,SMART/AMEX,,,,,
DES,BK,STK,SMART/AMEX,,,,,
DES,BKNG,STK,SMART/AMEX,,,,,
DES,BKR,STK,SMART/AMEX,,,,,
DES,BLK,STK,SMART/AMEX,,,,,
DES,BLL,STK,SMART/AMEX,,,,,
DES,BMY,STK,SMART/AMEX,,,,,
DES,BR,STK,SMART/AMEX,,,,,
DES,BRK B,STK,SMART/AMEX,,,,,
DES,BSX,STK,SMART/AMEX,,,,,
DES,BWA,STK,SMART/AMEX,,,,,
DES,BXP,STK,SMART/AMEX,,,,,
DES,C,STK,SMART/AMEX,,,,,
DES,CAG,STK,SMART/AMEX,,,,,
DES,CAH,STK,SMART/AMEX,,,,,
DES,CARR,STK,SMART/AMEX,,,,,
DES,CAT,STK,SMART/AMEX,,,,,
DES,CB,STK,SMART/AMEX,,,,,
DES,CBOE,STK,SMART/AMEX,,,,,
DES,CBRE,STK,SMART/AMEX,,,,,
DES,CCI,STK,SMART/AMEX,,,,,
DES,CCL,STK,SMART/AMEX,,,,,
DES,CDNS,STK,SMART/AMEX,,,,,
DES,CDW,STK,SMART/AMEX,,,,,
DES,CE,STK,SMART/AMEX,,,,,
DES,CERN,STK,SMART/AMEX,,,,,
DES,CF,STK,SMART/AMEX,,,,,
DES,CFG,STK,SMART/AMEX,,,,,
DES,CHD,STK,SMART/AMEX,,,,,
DES,CHRW,STK,SMART/AMEX,,,,,
DES,CHTR,STK,SMART/AMEX,,,,,
DES,CI,STK,SMART/AMEX,,,,,
DES,CINF,STK,SMART/AMEX,,,,,
DES,CL,STK,SMART/AMEX,,,,,
DES,CLX,STK,SMART/AMEX,,,,,
DES,CMA,STK,SMART/AMEX,,,,,
DES,CMCSA,STK,SMART/AMEX,,,,,
DES,CME,STK,SMART/AMEX,,,,,
DES,CMG,STK,SMART/AMEX,,,,,
DES,CMI,STK,SMART/AMEX,,,,,
DES,CMS,STK,SMART/AMEX,,,,,
DES,CNC,STK,SMART/AMEX,,,,,
DES,CNP,STK,SMART/AMEX,,,,,
DES,COF,STK,SMART/AMEX,,,,,
DES,COG,STK,SMART/AMEX,,,,,
DES,COO,STK,SMART/AMEX,,,,,
DES,COP,STK,SMART/AMEX,,,,,
