COLUMN,0
DES,AAT,STK,SMART/AMEX,,,,,
DES,ABR,STK,SMART/AMEX,,,,,
DES,ACC,STK,SMART/AMEX,,,,,
DES,ACRE,STK,SMART/AMEX,,,,,
DES,ADC,STK,SMART/AMEX,,,,,
DES,AGNC,STK,SMART/AMEX,,,,,
DES,AHH,STK,SMART/AMEX,,,,,
DES,AHT,STK,SMART/AMEX,,,,,
DES,AIV,STK,SMART/AMEX,,,,,
DES,AJX,STK,SMART/AMEX,,,,,
DES,AKR,STK,SMART/AMEX,,,,,
DES,ALX,STK,SMART/AMEX,,,,,
DES,AMH,STK,SMART/AMEX,,,,,
DES,AMT,STK,SMART/AMEX,,,,,
DES,ANH,STK,SMART/AMEX,,,,,
DES,APLE,STK,SMART/AMEX,,,,,
DES,APTS,STK,SMART/AMEX,,,,,
DES,ARE,STK,SMART/AMEX,,,,,
DES,ARI,STK,SMART/AMEX,,,,,
DES,ARR,STK,SMART/AMEX,,,,,
DES,AVB,STK,SMART/AMEX,,,,,
DES,BDN,STK,SMART/AMEX,,,,,
DES,BFS,STK,SMART/AMEX,,,,,
DES,BRG,STK,SMART/AMEX,,,,,
DES,BRT,STK,SMART/AMEX,,,,,
DES,BRX,STK,SMART/AMEX,,,,,
DES,BXMT,STK,SMART/AMEX,,,,,
DES,BXP,STK,SMART/AMEX,,,,,
DES,CBL,STK,SMART/AMEX,,,,,
DES,CCI,STK,SMART/AMEX,,,,,
DES,CDOR,STK,SMART/AMEX,,,,,
DES,CDR,STK,SMART/AMEX,,,,,
DES,CHCT,STK,SMART/AMEX,,,,,
DES,CHMI,STK,SMART/AMEX,,,,,
DES,CIM,STK,SMART/AMEX,,,,,
DES,CIO,STK,SMART/AMEX,,,,,
DES,CLDT,STK,SMART/AMEX,,,,,
DES,CLI,STK,SMART/AMEX,,,,,
DES,CLPR,STK,SMART/AMEX,,,,,
DES,CMCT,STK,SMART/AMEX,,,,,
DES,CMO,STK,SMART/AMEX,,,,,
DES,CONE,STK,SMART/AMEX,,,,,
DES,COR,STK,SMART/AMEX,,,,,
DES,CORR,STK,SMART/AMEX,,,,,
DES,CPT,STK,SMART/AMEX,,,,,
DES,CTRE,STK,SMART/AMEX,,,,,
DES,CTT,STK,SMART/AMEX,,,,,
DES,CUBE,STK,SMART/AMEX,,,,,
DES,CUZ,STK,SMART/AMEX,,,,,
DES,CXP,STK,SMART/AMEX,,,,,
DES,CXW,STK,SMART/AMEX,,,,,
DES,DEA,STK,SMART/AMEX,,,,,
DES,DEI,STK,SMART/AMEX,,,,,
DES,DLR,STK,SMART/AMEX,,,,,
DES,DOC,STK,SMART/AMEX,,,,,
DES,DRE,STK,SMART/AMEX,,,,,
DES,DRH,STK,SMART/AMEX,,,,,
DES,DX,STK,SMART/AMEX,,,,,
DES,EARN,STK,SMART/AMEX,,,,,
DES,EGP,STK,SMART/AMEX,,,,,
DES,ELS,STK,SMART/AMEX,,,,,
DES,EPR,STK,SMART/AMEX,,,,,
DES,EQC,STK,SMART/AMEX,,,,,
DES,EQIX,STK,SMART/AMEX,,,,,
DES,EQR,STK,SMART/AMEX,,,,,
DES,ESRT,STK,SMART/AMEX,,,,,
DES,ESS,STK,SMART/AMEX,,,,,
DES,EXR,STK,SMART/AMEX,,,,,
DES,FCPT,STK,SMART/AMEX,,,,,
DES,FPI,STK,SMART/AMEX,,,,,
DES,FR,STK,SMART/AMEX,,,,,
DES,FRT,STK,SMART/AMEX,,,,,
DES,FSP,STK,SMART/AMEX,,,,,
DES,GEO,STK,SMART/AMEX,,,,,
DES,GLPI,STK,SMART/AMEX,,,,,
DES,GMRE,STK,SMART/AMEX,,,,,
DES,GNL,STK,SMART/AMEX,,,,,
DES,GOOD,STK,SMART/AMEX,,,,,
DES,GPMT,STK,SMART/AMEX,,,,,
DES,GTY,STK,SMART/AMEX,,,,,
DES,HASI,STK,SMART/AMEX,,,,,
DES,HIW,STK,SMART/AMEX,,,,,
DES,HMG,STK,SMART/AMEX,,,,,
DES,HPP,STK,SMART/AMEX,,,,,
DES,HR,STK,SMART/AMEX,,,,,
DES,HST,STK,SMART/AMEX,,,,,
DES,HT,STK,SMART/AMEX,,,,,
DES,HTA,STK,SMART/AMEX,,,,,
DES,INN,STK,SMART/AMEX,,,,,
DES,INVH,STK,SMART/AMEX,,,,,
DES,IOR,STK,SMART/AMEX,,,,,
DES,IRET,STK,SMART/AMEX,,,,,
DES,IRM,STK,SMART/AMEX,,,,,
DES,IRT,STK,SMART/AMEX,,,,,
DES,IVR,STK,SMART/AMEX,,,,,
DES,JCAP,STK,SMART/AMEX,,,,,
DES,KIM,STK,SMART/AMEX,,,,,
DES,KRC,STK,SMART/AMEX,,,,,
DES,KRG,STK,SMART/AMEX,,,,,
DES,LADR,STK,SMART/AMEX,,,,,
DES,LAMR,STK,SMART/AMEX,,,,,
DES,LAND,STK,SMART/AMEX,,,,,
DES,LOAN,STK,SMART/AMEX,,,,,
DES,LSI,STK,SMART/AMEX,,,,,
DES,LTC,STK,SMART/AMEX,,,,,
DES,LXP,STK,SMART/AMEX,,,,,
DES,MAA,STK,SMART/AMEX,,,,,
DES,MAC,STK,SMART/AMEX,,,,,
DES,MFA,STK,SMART/AMEX,,,,,
DES,MGP,STK,SMART/AMEX,,,,,
DES,MITT,STK,SMART/AMEX,,,,,
DES,MNR,STK,SMART/AMEX,,,,,
DES,MPW,STK,SMART/AMEX,,,,,
DES,NHI,STK,SMART/AMEX,,,,,
DES,NLY,STK,SMART/AMEX,,,,,
DES,NNN,STK,SMART/AMEX,,,,,
DES,NRZ,STK,SMART/AMEX,,,,,
DES,NSA,STK,SMART/AMEX,,,,,
DES,NXRT,STK,SMART/AMEX,,,,,
DES,NYMT,STK,SMART/AMEX,,,,,
DES,O,STK,SMART/AMEX,,,,,
DES,OFC,STK,SMART/AMEX,,,,,
DES,OHI,STK,SMART/AMEX,,,,,
DES,OLP,STK,SMART/AMEX,,,,,
DES,ORC,STK,SMART/AMEX,,,,,
DES,OUT,STK,SMART/AMEX,,,,,
DES,PCH,STK,SMART/AMEX,,,,,
DES,PDM,STK,SMART/AMEX,,,,,
DES,PEB,STK,SMART/AMEX,,,,,
DES,PEI,STK,SMART/AMEX,,,,,
DES,PGRE,STK,SMART/AMEX,,,,,
DES,PK,STK,SMART/AMEX,,,,,
DES,PLD,STK,SMART/AMEX,,,,,
DES,PLYM,STK,SMART/AMEX,,,,,
